No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
4750,38.9961,1013.586,1032.8,1008.185,30.25, ,2.68,,-19.214
4751,39.0001,1037.061,1032.78,1008.163,30.25, ,2.6797,,4.281
4752,39.0041,1056.349,1032.761,1008.142,30.25, ,2.6794,,23.588
4753,39.0081,1037.644,1032.741,1008.12,30.25, ,2.6792,,4.903
4754,39.0121,1026.97,1032.722,1008.098,30.25, ,2.6789,,-5.752
4755,39.0161,1039.018,1032.702,1008.077,30.25, ,2.6786,,6.316
4756,39.0201,1037.548,1032.683,1008.055,30.25, ,2.6784,,4.865
4757,39.0241,1027.584,1032.663,1008.034,30.25, ,2.6781,,-5.079
4758,39.0281,1031.092,1032.644,1008.012,30.25, ,2.6779,,-1.552
4759,39.0321,1066.037,1032.624,1007.99,30.25, ,2.6776,,33.413
4760,39.0361,1057.585,1032.605,1007.969,30.25, ,2.6773,,24.98
4761,39.0401,1019.289,1032.585,1007.947,30.25, ,2.6771,,-13.296
4762,39.0441,1046.215,1032.566,1007.926,30.25, ,2.6768,,13.649
4763,39.0481,1051.656,1032.546,1007.904,30.25, ,2.6765,,19.11
4764,39.0521,1034.581,1032.527,1007.882,30.25, ,2.6763,,2.054
4765,39.0561,1054.049,1032.507,1007.861,30.25, ,2.676,,21.542
4766,39.0601,1066.485,1032.488,1007.839,30.25, ,2.6757,,33.997
4767,39.0641,1083.681,1032.468,1007.818,30.25, ,2.6755,,51.213
4768,39.0681,1032.576,1032.449,1007.796,30.25, ,2.6752,,0.127
4769,39.0721,1060.278,1032.429,1007.774,30.25, ,2.675,,27.849
4770,39.0761,1060.791,1032.41,1007.753,30.25, ,2.6747,,28.381
4771,39.0801,995.6848,1032.391,1007.731,30.25, ,2.6744,,-36.7062
4772,39.0841,1010.076,1032.371,1007.71,30.25, ,2.6742,,-22.295
4773,39.0881,1042.435,1032.352,1007.688,30.25, ,2.6739,,10.083
4774,39.0921,967.9111,1032.332,1007.666,30.25, ,2.6736,,-64.4209
4775,39.0961,1012.239,1032.313,1007.645,30.25, ,2.6734,,-20.074
4776,39.1001,1002.696,1032.294,1007.623,30.25, ,2.6731,,-29.598
4777,39.1041,1065.995,1032.274,1007.602,30.25, ,2.6729,,33.721
4778,39.1081,1038.086,1032.255,1007.58,30.25, ,2.6726,,5.831
4779,39.1121,1002.607,1032.235,1007.558,30.25, ,2.6723,,-29.628
4780,39.1161,1062.084,1032.216,1007.537,30.25, ,2.6721,,29.868
4781,39.1201,1065.422,1032.197,1007.515,30.25, ,2.6718,,33.225
4782,39.1241,1009.198,1032.177,1007.494,30.25, ,2.6715,,-22.979
4783,39.1281,996.8565,1032.158,1007.472,30.25, ,2.6713,,-35.3015
4784,39.1321,1023.776,1032.139,1007.45,30.25, ,2.671,,-8.363
4785,39.1361,1050.216,1032.119,1007.429,30.25, ,2.6708,,18.097
4786,39.1401,1063.91,1032.1,1007.407,30.25, ,2.6705,,31.81
4787,39.1441,1057.791,1032.081,1007.386,30.25, ,2.6702,,25.71
4788,39.1481,1035.47,1032.061,1007.364,30.25, ,2.67,,3.409
4789,39.1521,1047.061,1032.042,1007.342,30.25, ,2.6697,,15.019
4790,39.1561,1071.637,1032.022,1007.321,30.25, ,2.6694,,39.615
4791,39.1601,1095.606,1032.003,1007.299,30.25, ,2.6692,,63.603
4792,39.1641,1047.818,1031.984,1007.278,30.25, ,2.6689,,15.834
4793,39.1681,1013.344,1031.965,1007.256,30.25, ,2.6687,,-18.621
4794,39.1721,1063.131,1031.945,1007.234,30.25, ,2.6684,,31.186
4795,39.1761,1101.455,1031.926,1007.213,30.25, ,2.6681,,69.529
4796,39.1801,1032.784,1031.907,1007.191,30.25, ,2.6679,,0.877
4797,39.1841,1053.986,1031.887,1007.17,30.25, ,2.6676,,22.099
4798,39.1881,1017.749,1031.868,1007.148,30.25, ,2.6673,,-14.119
4799,39.1921,977.7229,1031.849,1007.126,30.25, ,2.6671,,-54.1261
4800,39.1961,1000.412,1031.83,1007.105,30.25, ,2.6668,,-31.418
4801,39.2001,1018.19,1031.81,1007.083,30.25, ,2.6666,,-13.62
4802,39.2041,1056.77,1031.791,1007.062,30.25, ,2.6663,,24.979
4803,39.2081,1050.803,1031.772,1007.04,30.25, ,2.666,,19.031
4804,39.2121,1025.711,1031.753,1007.018,30.25, ,2.6658,,-6.042
4805,39.2161,1027.266,1031.733,1006.997,30.25, ,2.6655,,-4.467
4806,39.2201,1043.509,1031.714,1006.975,30.25, ,2.6653,,11.795
4807,39.2241,1019.05,1031.695,1006.954,30.25, ,2.665,,-12.645
4808,39.2281,981.9024,1031.676,1006.932,30.25, ,2.6647,,-49.7736
4809,39.2321,974.469,1031.656,1006.91,30.25, ,2.6645,,-57.187
4810,39.2361,987.393,1031.637,1006.889,30.25, ,2.6642,,-44.244
4811,39.2401,1074.907,1031.618,1006.867,30.25, ,2.664,,43.289
4812,39.2441,1077.217,1031.599,1006.845,30.25, ,2.6637,,45.618
4813,39.2481,1030.174,1031.58,1006.824,30.25, ,2.6634,,-1.406
4814,39.2521,1086.484,1031.56,1006.802,30.25, ,2.6632,,54.924
4815,39.2561,1078.708,1031.541,1006.781,30.25, ,2.6629,,47.167
4816,39.2601,998.5505,1031.522,1006.759,30.25, ,2.6626,,-32.9715
4817,39.2641,1004.688,1031.503,1006.737,30.25, ,2.6624,,-26.815
4818,39.2681,1028.624,1031.484,1006.716,30.25, ,2.6621,,-2.86
4819,39.2721,1010.48,1031.464,1006.694,30.25, ,2.6619,,-20.984
4820,39.2761,1058.359,1031.445,1006.673,30.25, ,2.6616,,26.914
4821,39.2801,1008.94,1031.426,1006.651,30.25, ,2.6613,,-22.486
4822,39.2841,1049.24,1031.407,1006.629,30.25, ,2.6611,,17.833
4823,39.2881,988.4959,1031.388,1006.608,30.25, ,2.6608,,-42.8921
4824,39.2921,1055.788,1031.369,1006.586,30.25, ,2.6606,,24.419
4825,39.2961,1048.427,1031.35,1006.565,30.25, ,2.6603,,17.077
4826,39.3001,1027.63,1031.331,1006.543,30.25, ,2.66,,-3.701
4827,39.3041,1042.234,1031.312,1006.521,30.25, ,2.6598,,10.922
4828,39.3081,1060.362,1031.292,1006.5,30.25, ,2.6595,,29.07
4829,39.3121,1049.868,1031.273,1006.478,30.25, ,2.6593,,18.595
4830,39.3161,1042.1,1031.254,1006.457,30.25, ,2.659,,10.846
4831,39.3201,1051.061,1031.235,1006.435,30.25, ,2.6587,,19.826
4832,39.3241,1048.182,1031.216,1006.413,30.25, ,2.6585,,16.966
4833,39.3281,1061.079,1031.197,1006.392,30.25, ,2.6582,,29.882
4834,39.3321,1082.03,1031.178,1006.37,30.25, ,2.658,,50.852
4835,39.3361,1061.819,1031.159,1006.349,30.25, ,2.6577,,30.66
4836,39.3401,1042.153,1031.14,1006.327,30.25, ,2.6574,,11.013
4837,39.3441,1058.386,1031.121,1006.305,30.25, ,2.6572,,27.265
4838,39.3481,1029.159,1031.102,1006.284,30.25, ,2.6569,,-1.943
4839,39.3521,1151.952,1031.083,1006.262,30.25, ,2.6567,,120.869
4840,39.3561,1063.563,1031.064,1006.241,30.25, ,2.6564,,32.499
4841,39.3601,1095.158,1031.045,1006.219,30.25, ,2.6562,,64.113
4842,39.3641,1035.879,1031.026,1006.197,30.25, ,2.6559,,4.853
4843,39.3681,1073.461,1031.007,1006.176,30.25, ,2.6556,,42.454
4844,39.3721,1037.985,1030.988,1006.154,30.25, ,2.6554,,6.997
4845,39.3761,1093.506,1030.969,1006.133,30.25, ,2.6551,,62.537
4846,39.3801,1041.71,1030.95,1006.111,30.25, ,2.6549,,10.76
4847,39.3841,1090.861,1030.931,1006.089,30.25, ,2.6546,,59.93
4848,39.3881,1059.139,1030.912,1006.068,30.25, ,2.6543,,28.227
4849,39.3921,1052.953,1030.893,1006.046,30.25, ,2.6541,,22.06
4850,39.3961,1054.177,1030.874,1006.025,30.25, ,2.6538,,23.303
4851,39.4001,1079.577,1030.855,1006.003,30.25, ,2.6536,,48.722
4852,39.4041,1055.587,1030.836,1005.981,30.25, ,2.6533,,24.751
4853,39.4081,1042.03,1030.817,1005.96,30.25, ,2.653,,11.213
4854,39.4121,1042.014,1030.798,1005.938,30.25, ,2.6528,,11.216
4855,39.4161,1034.372,1030.779,1005.917,30.25, ,2.6525,,3.593
4856,39.4201,1065.612,1030.76,1005.895,30.25, ,2.6523,,34.852
4857,39.4241,1038.528,1030.741,1005.873,30.25, ,2.652,,7.787
4858,39.4281,1005.301,1030.722,1005.852,30.25, ,2.6518,,-25.421
4859,39.4321,1004.846,1030.703,1005.83,30.25, ,2.6515,,-25.857
4860,39.4361,1063.945,1030.685,1005.809,30.25, ,2.6512,,33.26
4861,39.4401,1068.219,1030.666,1005.787,30.25, ,2.651,,37.553
4862,39.4441,1071.762,1030.647,1005.765,30.25, ,2.6507,,41.115
4863,39.4481,1053.389,1030.628,1005.744,30.25, ,2.6505,,22.761
4864,39.4521,1101.797,1030.609,1005.722,30.25, ,2.6502,,71.188
4865,39.4561,1082.648,1030.59,1005.701,30.25, ,2.6499,,52.058
4866,39.4601,1036.384,1030.572,1005.679,30.25, ,2.6497,,5.812
4867,39.4641,1067.981,1030.553,1005.657,30.25, ,2.6494,,37.428
4868,39.4681,1098.535,1030.534,1005.636,30.25, ,2.6492,,68.001
4869,39.4721,1062.657,1030.515,1005.614,30.25, ,2.6489,,32.142
4870,39.4761,1092.397,1030.496,1005.593,30.25, ,2.6487,,61.901
4871,39.4801,1039.942,1030.477,1005.571,30.25, ,2.6484,,9.465
4872,39.4841,1043.036,1030.459,1005.549,30.25, ,2.6481,,12.577
4873,39.4881,1095.684,1030.44,1005.528,30.25, ,2.6479,,65.244
4874,39.4921,1026.318,1030.421,1005.506,30.25, ,2.6476,,-4.103
4875,39.4961,974.5415,1030.402,1005.485,30.25, ,2.6474,,-55.8605
4876,39.5001,1021.875,1030.384,1005.463,30.25, ,2.6471,,-8.509
4877,39.5041,1077.45,1030.365,1005.441,30.25, ,2.6469,,47.085
4878,39.5081,1073.856,1030.346,1005.42,30.25, ,2.6466,,43.51
4879,39.5121,1021.419,1030.327,1005.398,30.25, ,2.6463,,-8.908
4880,39.5161,1018.612,1030.308,1005.377,30.25, ,2.6461,,-11.696
4881,39.5201,1067.078,1030.29,1005.355,30.25, ,2.6458,,36.788
4882,39.5241,1047.644,1030.158,1005.333,30.25, ,2.6456,,17.486
4883,39.5281,1038.489,1030.139,1005.312,30.25, ,2.6453,,8.35
4884,39.5321,1045.7,1030.121,1005.29,30.25, ,2.6451,,15.579
4885,39.5361,1099.863,1030.102,1005.269,30.25, ,2.6448,,69.761
4886,39.5401,1025.927,1030.083,1005.247,30.25, ,2.6445,,-4.156
4887,39.5441,1066.653,1030.065,1005.225,30.25, ,2.6443,,36.588
4888,39.5481,1054.206,1030.046,1005.204,30.25, ,2.644,,24.16
4889,39.5521,1078.082,1030.028,1005.182,30.25, ,2.6438,,48.054
4890,39.5561,1096.545,1030.009,1005.161,30.25, ,2.6435,,66.536
4891,39.5601,1045.84,1029.99,1005.139,30.25, ,2.6433,,15.85
4892,39.5641,1023.45,1029.972,1005.117,30.25, ,2.643,,-6.522
4893,39.5681,1007.608,1029.953,1005.096,30.25, ,2.6427,,-22.345
4894,39.5721,1068.083,1029.935,1005.074,30.25, ,2.6425,,38.148
4895,39.5761,1053.75,1029.916,1005.053,30.25, ,2.6422,,23.834
4896,39.5801,1079.308,1029.898,1005.031,30.25, ,2.642,,49.41
4897,39.5841,1096.655,1029.879,1005.009,30.25, ,2.6417,,66.776
4898,39.5881,1084.599,1029.86,1004.988,30.25, ,2.6415,,54.739
4899,39.5921,1063.869,1029.786,1004.966,30.25, ,2.6412,,34.083
4900,39.5961,1069.234,1029.767,1004.945,30.25, ,2.6409,,39.467
4901,39.6001,1085.516,1029.749,1004.923,30.25, ,2.6407,,55.767
4902,39.6041,1091.254,1029.73,1004.901,30.25, ,2.6404,,61.524
4903,39.6081,1084.884,1029.712,1004.88,30.25, ,2.6402,,55.172
4904,39.6121,1056.608,1029.693,1004.858,30.25, ,2.6399,,26.915
4905,39.6161,1057.81,1029.675,1004.837,30.25, ,2.6397,,28.135
4906,39.6201,1021.064,1029.656,1004.815,30.25, ,2.6394,,-8.592
4907,39.6241,1089.12,1029.638,1004.793,30.25, ,2.6392,,59.482
4908,39.6281,1036.53,1029.62,1004.772,30.25, ,2.6389,,6.91
4909,39.6321,1054.259,1029.601,1004.75,30.25, ,2.6386,,24.658
4910,39.6361,1086.578,1029.583,1004.729,30.25, ,2.6384,,56.995
4911,39.6401,1046.687,1029.564,1004.707,30.25, ,2.6381,,17.123
4912,39.6441,1022.751,1029.546,1004.685,30.25, ,2.6379,,-6.795
4913,39.6481,1054.865,1029.527,1004.664,30.25, ,2.6376,,25.338
4914,39.6521,1077.797,1029.509,1004.642,30.25, ,2.6374,,48.288
4915,39.6561,1074.243,1029.491,1004.621,30.25, ,2.6371,,44.752
4916,39.6601,1032.849,1029.472,1004.599,30.25, ,2.6369,,3.377
4917,39.6641,1045.343,1029.454,1004.577,30.25, ,2.6366,,15.889
4918,39.6681,1082.227,1029.436,1004.556,30.25, ,2.6363,,52.791
4919,39.6721,1125.73,1029.417,1004.534,30.25, ,2.6361,,96.313
4920,39.6761,1079.115,1029.399,1004.513,30.25, ,2.6358,,49.716
4921,39.6801,1048.932,1029.38,1004.491,30.25, ,2.6356,,19.552
4922,39.6841,1025.159,1029.362,1004.469,30.25, ,2.6353,,-4.203
4923,39.6881,1057.139,1029.344,1004.448,30.25, ,2.6351,,27.795
4924,39.6921,1052.283,1029.326,1004.426,30.25, ,2.6348,,22.957
4925,39.6961,991.2884,1029.307,1004.405,30.25, ,2.6346,,-38.0186
4926,39.7001,1025.035,1029.289,1004.383,30.25, ,2.6343,,-4.254
4927,39.7041,1081.62,1029.271,1004.361,30.25, ,2.6341,,52.349
4928,39.7081,1071.378,1029.252,1004.34,30.25, ,2.6338,,42.126
4929,39.7121,1019.536,1029.234,1004.318,30.25, ,2.6335,,-9.698
4930,39.7161,1052.287,1029.216,1004.297,30.25, ,2.6333,,23.071
4931,39.7201,1125.275,1029.197,1004.275,30.25, ,2.633,,96.078
4932,39.7241,1075.432,1029.179,1004.253,30.25, ,2.6328,,46.253
4933,39.7281,1067.016,1029.161,1004.232,30.25, ,2.6325,,37.855
4934,39.7321,1033.722,1029.143,1004.21,30.25, ,2.6323,,4.579
4935,39.7361,1093.083,1029.124,1004.189,30.25, ,2.632,,63.959
4936,39.7401,1078.907,1029.106,1004.167,30.25, ,2.6318,,49.801
4937,39.7441,1039.851,1029.088,1004.145,30.25, ,2.6315,,10.763
4938,39.7481,1057.068,1029.07,1004.124,30.25, ,2.6313,,27.998
4939,39.7521,1049.42,1029.052,1004.102,30.25, ,2.631,,20.368
4940,39.7561,1038.379,1029.033,1004.08,30.25, ,2.6307,,9.346
4941,39.7601,1023.076,1029.015,1004.059,30.25, ,2.6305,,-5.939
4942,39.7641,1037.773,1028.997,1004.037,30.25, ,2.6302,,8.776
4943,39.7681,1092.864,1028.979,1004.016,30.25, ,2.63,,63.885
4944,39.7721,1050.146,1028.961,1003.994,30.25, ,2.6297,,21.185
4945,39.7761,1000.729,1028.942,1003.972,30.25, ,2.6295,,-28.213
4946,39.7801,1015.97,1028.924,1003.951,30.25, ,2.6292,,-12.954
4947,39.7841,1056.635,1028.906,1003.929,30.25, ,2.629,,27.729
4948,39.7881,1096.417,1028.888,1003.908,30.25, ,2.6287,,67.529
4949,39.7921,1062.476,1028.87,1003.886,30.25, ,2.6285,,33.606
4950,39.7961,991.8443,1028.852,1003.864,30.25, ,2.6282,,-37.0077
4951,39.8001,1034.559,1028.834,1003.843,30.25, ,2.628,,5.725
4952,39.8041,1068.139,1028.815,1003.821,30.25, ,2.6277,,39.324
4953,39.8081,1053.452,1028.797,1003.8,30.25, ,2.6275,,24.655
4954,39.8121,1074.15,1028.779,1003.778,30.25, ,2.6272,,45.371
4955,39.8161,1040.587,1028.761,1003.756,30.25, ,2.6269,,11.826
4956,39.8201,1093.049,1028.743,1003.735,30.25, ,2.6267,,64.306
4957,39.8241,1082.961,1028.725,1003.713,30.25, ,2.6264,,54.236
4958,39.8281,1064.355,1028.707,1003.692,30.25, ,2.6262,,35.648
4959,39.8321,1072.972,1028.689,1003.67,30.25, ,2.6259,,44.283
4960,39.8361,1082.526,1028.671,1003.648,30.25, ,2.6257,,53.855
4961,39.8401,1110.827,1028.653,1003.627,30.25, ,2.6254,,82.174
4962,39.8441,1058.146,1028.635,1003.605,30.25, ,2.6252,,29.511
4963,39.8481,1010.153,1028.617,1003.584,30.25, ,2.6249,,-18.464
4964,39.8521,1072.416,1028.599,1003.562,30.25, ,2.6247,,43.817
4965,39.8561,1081.209,1028.581,1003.54,30.25, ,2.6244,,52.628
4966,39.8601,1089.082,1028.563,1003.519,30.25, ,2.6242,,60.519
4967,39.8641,1035.374,1028.545,1003.497,30.25, ,2.6239,,6.829
4968,39.8681,1057.191,1028.527,1003.476,30.25, ,2.6237,,28.664
4969,39.8721,1079.019,1028.509,1003.454,30.25, ,2.6234,,50.51
4970,39.8761,1053.003,1028.491,1003.432,30.25, ,2.6232,,24.512
4971,39.8801,1031.465,1028.473,1003.411,30.25, ,2.6229,,2.992
4972,39.8841,1044.585,1028.455,1003.389,30.25, ,2.6226,,16.13
4973,39.8881,1074.02,1028.437,1003.368,30.25, ,2.6224,,45.583
4974,39.8921,1057.713,1028.419,1003.346,30.25, ,2.6221,,29.294
4975,39.8961,1020.637,1028.401,1003.324,30.25, ,2.6219,,-7.764
4976,39.9001,1015.327,1028.384,1003.303,30.25, ,2.6216,,-13.057
4977,39.9041,1125.25,1028.366,1003.281,30.25, ,2.6214,,96.884
4978,39.9081,1136.391,1028.348,1003.26,30.25, ,2.6211,,108.043
4979,39.9121,1025.805,1028.33,1003.238,30.25, ,2.6209,,-2.525
4980,39.9161,1011.006,1028.312,1003.216,30.25, ,2.6206,,-17.306
4981,39.9201,1108.269,1028.294,1003.195,30.25, ,2.6204,,79.975
4982,39.9241,1086.247,1028.276,1003.173,30.25, ,2.6201,,57.971
4983,39.9281,1023.145,1028.259,1003.152,30.25, ,2.6199,,-5.114
4984,39.9321,1004.659,1028.241,1003.13,30.25, ,2.6196,,-23.582
4985,39.9361,1062.254,1028.223,1003.108,30.25, ,2.6194,,34.031
4986,39.9401,1114.369,1028.205,1003.087,30.25, ,2.6191,,86.164
4987,39.9441,1116.132,1028.187,1003.065,30.25, ,2.6189,,87.945
4988,39.9481,1044.412,1028.17,1003.044,30.25, ,2.6186,,16.242
4989,39.9521,1032.776,1028.152,1003.022,30.25, ,2.6184,,4.624
4990,39.9561,1041.829,1028.134,1003,30.25, ,2.6181,,13.695
4991,39.9601,1044.567,1028.116,1002.979,30.25, ,2.6179,,16.451
4992,39.9641,989.8526,1028.099,1002.957,30.25, ,2.6176,,-38.2464
4993,39.9681,1059.298,1028.081,1002.936,30.25, ,2.6174,,31.217
4994,39.9721,1109.465,1028.063,1002.914,30.25, ,2.6171,,81.402
4995,39.9761,1037.358,1028.045,1002.892,30.25, ,2.6169,,9.313
4996,39.9801,999.7317,1028.028,1002.871,30.25, ,2.6166,,-28.2963
4997,39.9841,993.3765,1028.01,1002.849,30.25, ,2.6164,,-34.6335
4998,39.9881,1035.757,1027.992,1002.828,30.25, ,2.6161,,7.765
4999,39.9921,1070.589,1027.975,1002.806,30.25, ,2.6159,,42.614
5000,39.9961,1042.379,1027.957,1002.784,30.25, ,2.6156,,14.422
5001,40.0001,1053.583,1027.939,1002.763,30.25, ,2.6154,,25.644
5002,40.0041,1118.933,1027.922,1002.741,30.25, ,2.6151,,91.011
5003,40.0081,1089.226,1027.904,1002.72,30.25, ,2.6149,,61.322
5004,40.0121,1092.604,1027.887,1002.698,30.25, ,2.6146,,64.717
5005,40.0161,1007.098,1027.869,1002.676,30.25, ,2.6143,,-20.771
5006,40.0201,1003.269,1027.851,1002.655,30.25, ,2.6141,,-24.582
5007,40.0241,1064.778,1027.834,1002.633,30.25, ,2.6138,,36.944
5008,40.0281,1069.295,1027.816,1002.612,30.25, ,2.6136,,41.479
5009,40.0321,1067.488,1027.799,1002.59,30.25, ,2.6133,,39.689
5010,40.0361,1074.438,1027.781,1002.568,30.25, ,2.6131,,46.657
5011,40.0401,1095.276,1027.764,1002.547,30.25, ,2.6128,,67.512
5012,40.0441,1054.088,1027.746,1002.525,30.25, ,2.6126,,26.342
5013,40.0481,998.5404,1027.729,1002.504,30.25, ,2.6123,,-29.1886
5014,40.0521,1053.887,1027.711,1002.482,30.25, ,2.6121,,26.176
5015,40.0561,1081.955,1027.694,1002.46,30.25, ,2.6118,,54.261
5016,40.0601,1058.969,1027.676,1002.439,30.25, ,2.6116,,31.293
5017,40.0641,1036.062,1027.659,1002.417,30.25, ,2.6113,,8.403
5018,40.0681,1048.964,1027.641,1002.396,30.25, ,2.6111,,21.323
5019,40.0721,1067.156,1027.624,1002.374,30.25, ,2.6108,,39.532
5020,40.0761,1062.267,1027.606,1002.352,30.25, ,2.6106,,34.661
5021,40.0801,1045.157,1027.589,1002.331,30.25, ,2.6103,,17.568
5022,40.0841,1018.173,1027.572,1002.309,30.25, ,2.6101,,-9.399
5023,40.0881,1078.444,1027.554,1002.288,30.25, ,2.6098,,50.89
5024,40.0921,1064.81,1027.537,1002.266,30.25, ,2.6096,,37.273
5025,40.0961,1023.365,1027.52,1002.244,30.25, ,2.6093,,-4.155
5026,40.1001,1061.182,1027.502,1002.223,30.25, ,2.6091,,33.68
5027,40.1041,1142.142,1027.485,1002.201,30.25, ,2.6088,,114.657
5028,40.1081,1106.63,1027.468,1002.18,30.25, ,2.6086,,79.162
5029,40.1121,1093.226,1027.45,1002.158,30.25, ,2.6083,,65.776
5030,40.1161,1015.932,1027.433,1002.136,30.25, ,2.6081,,-11.501
5031,40.1201,1062.333,1027.416,1002.115,30.25, ,2.6079,,34.917
5032,40.1241,1104.577,1027.398,1002.093,30.25, ,2.6076,,77.179
5033,40.1281,1070.487,1027.381,1002.072,30.25, ,2.6074,,43.106
5034,40.1321,1074.54,1027.364,1002.05,30.25, ,2.6071,,47.176
5035,40.1361,1049.527,1027.347,1002.028,30.25, ,2.6069,,22.18
5036,40.1401,1027.295,1027.329,1002.007,30.25, ,2.6066,,-0.034
5037,40.1441,1055.013,1027.312,1001.985,30.25, ,2.6064,,27.701
5038,40.1481,1070.957,1027.295,1001.964,30.25, ,2.6061,,43.662
5039,40.1521,1047.509,1027.278,1001.942,30.25, ,2.6059,,20.231
5040,40.1561,1083.985,1027.261,1001.92,30.25, ,2.6056,,56.724
5041,40.1601,1114.636,1027.265,1001.899,30.25, ,2.6054,,87.371
5042,40.1641,1049.365,1027.248,1001.877,30.25, ,2.6051,,22.117
5043,40.1681,1027.515,1027.231,1001.856,30.25, ,2.6049,,0.284
5044,40.1721,1074.338,1027.213,1001.834,30.25, ,2.6046,,47.125
5045,40.1761,1037.063,1027.196,1001.812,30.25, ,2.6044,,9.867
5046,40.1801,1019.664,1027.179,1001.791,30.25, ,2.6041,,-7.515
5047,40.1841,1067.423,1027.162,1001.769,30.25, ,2.6039,,40.261
5048,40.1881,1098.567,1027.145,1001.748,30.25, ,2.6036,,71.422
5049,40.1921,1086.007,1027.128,1001.726,30.25, ,2.6034,,58.879
5050,40.1961,998.2439,1027.111,1001.704,30.25, ,2.6031,,-28.8671
5051,40.2001,968.1623,1027.094,1001.683,30.25, ,2.6029,,-58.9317
5052,40.2041,1030.814,1027.077,1001.661,30.25, ,2.6026,,3.737
5053,40.2081,1064.324,1027.06,1001.64,30.25, ,2.6024,,37.264
5054,40.2121,997.9945,1027.043,1001.618,30.25, ,2.6021,,-29.0485
5055,40.2161,1029.695,1027.026,1001.596,30.25, ,2.6019,,2.669
5056,40.2201,1051.033,1027.009,1001.575,30.25, ,2.6016,,24.024
5057,40.2241,1130.058,1026.992,1001.553,30.25, ,2.6014,,103.066
5058,40.2281,1049.807,1026.975,1001.532,30.25, ,2.6011,,22.832
5059,40.2321,1004.049,1026.958,1001.51,30.25, ,2.6009,,-22.909
5060,40.2361,1054.442,1026.941,1001.488,30.25, ,2.6006,,27.501
5061,40.2401,1111.932,1026.924,1001.467,30.25, ,2.6004,,85.008
5062,40.2441,1092.107,1026.908,1001.445,30.25, ,2.6001,,65.199
5063,40.2481,1030.543,1026.891,1001.423,30.25, ,2.5999,,3.652
5064,40.2521,1054.951,1026.874,1001.402,30.25, ,2.5997,,28.077
5065,40.2561,1075.496,1026.857,1001.38,30.25, ,2.5994,,48.639
5066,40.2601,1042.294,1026.84,1001.359,30.25, ,2.5992,,15.454
5067,40.2641,1055.229,1026.823,1001.337,30.25, ,2.5989,,28.406
5068,40.2681,1080.926,1026.807,1001.315,30.25, ,2.5987,,54.119
5069,40.2721,1081.226,1026.79,1001.294,30.25, ,2.5984,,54.436
5070,40.2761,1035.048,1026.773,1001.272,30.25, ,2.5982,,8.275
5071,40.2801,1005.28,1026.767,1001.251,30.25, ,2.5979,,-21.487
5072,40.2841,1069.541,1026.75,1001.229,30.25, ,2.5977,,42.791
5073,40.2881,1117.159,1026.733,1001.207,30.25, ,2.5974,,90.426
5074,40.2921,1141.489,1026.717,1001.186,30.25, ,2.5972,,114.772
5075,40.2961,1022.791,1026.7,1001.164,30.25, ,2.5969,,-3.909
5076,40.3001,1062.046,1026.683,1001.143,30.25, ,2.5967,,35.363
5077,40.3041,1102.27,1026.667,1001.121,30.25, ,2.5964,,75.603
5078,40.3081,1064.916,1026.65,1001.099,30.25, ,2.5962,,38.266
5079,40.3121,1044.809,1026.633,1001.078,30.25, ,2.5959,,18.176
5080,40.3161,1024.001,1026.617,1001.056,30.25, ,2.5957,,-2.616
5081,40.3201,1075.837,1026.6,1001.035,30.25, ,2.5954,,49.237
5082,40.3241,1108.245,1026.584,1001.013,30.25, ,2.5952,,81.661
5083,40.3281,1032.177,1026.567,1000.991,30.25, ,2.595,,5.61
5084,40.3321,1004.732,1026.551,1000.97,30.25, ,2.5947,,-21.819
5085,40.3361,1070.75,1026.534,1000.948,30.25, ,2.5945,,44.216
5086,40.3401,1102.768,1026.517,1000.927,30.25, ,2.5942,,76.251
5087,40.3441,1081.329,1026.501,1000.905,30.25, ,2.594,,54.828
5088,40.3481,1063.781,1026.484,1000.883,30.25, ,2.5937,,37.297
5089,40.3521,1069.848,1026.468,1000.862,30.25, ,2.5935,,43.38
5090,40.3561,1081.383,1026.451,1000.84,30.25, ,2.5932,,54.932
5091,40.3601,1058.558,1026.435,1000.819,30.25, ,2.593,,32.123
5092,40.3641,1024.23,1026.419,1000.797,30.25, ,2.5927,,-2.189
5093,40.3681,1036.67,1026.402,1000.775,30.25, ,2.5925,,10.268
5094,40.3721,1074.665,1026.386,1000.754,30.25, ,2.5922,,48.279
5095,40.3761,1076.811,1026.369,1000.732,30.25, ,2.592,,50.442
5096,40.3801,1060.648,1026.353,1000.711,30.25, ,2.5918,,34.295
5097,40.3841,987.3216,1026.337,1000.689,30.25, ,2.5915,,-39.0154
5098,40.3881,1094.159,1026.32,1000.667,30.25, ,2.5913,,67.839
5099,40.3921,1106.38,1026.304,1000.646,30.25, ,2.591,,80.076
5100,40.3961,1006.807,1026.288,1000.624,30.25, ,2.5908,,-19.481
5101,40.4001,1007.039,1026.271,1000.603,30.25, ,2.5905,,-19.232
5102,40.4041,1049.892,1026.255,1000.581,30.25, ,2.5903,,23.637
5103,40.4081,1097.561,1026.239,1000.559,30.25, ,2.59,,71.322
5104,40.4121,1057.686,1026.223,1000.538,30.25, ,2.5898,,31.463
