No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
6104,44.4121,1066.001,1058.049,1051.879,30.25, ,2.3668,,7.952
6105,44.4161,1043.758,1058.047,1051.867,30.25, ,2.3666,,-14.289
6106,44.4201,986.5925,1058.046,1051.854,30.25, ,2.3664,,-71.4535
6107,44.4241,1014.182,1058.044,1051.842,30.25, ,2.3662,,-43.862
6108,44.4281,1057.228,1058.042,1051.829,30.25, ,2.366,,-0.814
6109,44.4321,1107.46,1058.04,1051.817,30.25, ,2.3658,,49.42
6110,44.4361,1051.929,1058.038,1051.804,30.25, ,2.3656,,-6.109
6111,44.4401,999.2119,1058.036,1051.791,30.25, ,2.3654,,-58.8241
6112,44.4441,1014.223,1058.035,1051.779,30.25, ,2.3652,,-43.812
6113,44.4481,1060.787,1058.033,1051.766,30.25, ,2.365,,2.754
6114,44.4521,1084.705,1058.031,1051.754,30.25, ,2.3648,,26.674
6115,44.4561,1076.572,1058.03,1051.741,30.25, ,2.3646,,18.542
6116,44.4601,1042.44,1058.028,1051.729,30.25, ,2.3644,,-15.588
6117,44.4641,1064.282,1058.027,1051.716,30.25, ,2.3642,,6.255
6118,44.4681,1057.518,1058.025,1051.704,30.25, ,2.364,,-0.507
6119,44.4721,1086.44,1058.024,1051.691,30.25, ,2.3638,,28.416
6120,44.4761,1115.562,1058.022,1051.678,30.25, ,2.3636,,57.54
6121,44.4801,1109.367,1058.021,1051.666,30.25, ,2.3634,,51.346
6122,44.4841,1078.781,1058.02,1051.653,30.25, ,2.3632,,20.761
6123,44.4881,1065.477,1058.019,1051.641,30.25, ,2.363,,7.458
6124,44.4921,1049.867,1058.017,1051.628,30.25, ,2.3628,,-8.15
6125,44.4961,1042.488,1058.016,1051.616,30.25, ,2.3626,,-15.528
6126,44.5001,1100.552,1058.015,1051.603,30.25, ,2.3624,,42.537
6127,44.5041,1071.283,1058.014,1051.591,30.25, ,2.3622,,13.269
6128,44.5081,1072.046,1058.012,1051.578,30.25, ,2.362,,14.034
6129,44.5121,1084.002,1058.011,1051.566,30.25, ,2.3618,,25.991
6130,44.5161,1007.423,1058.01,1051.553,30.25, ,2.3616,,-50.587
6131,44.5201,1042.694,1058.009,1051.54,30.25, ,2.3613,,-15.315
6132,44.5241,1000.399,1058.008,1051.528,30.25, ,2.3611,,-57.609
6133,44.5281,1023.699,1058.007,1051.515,30.25, ,2.3609,,-34.308
6134,44.5321,1081.146,1058.007,1051.503,30.25, ,2.3607,,23.139
6135,44.5361,1091.427,1058.006,1051.49,30.25, ,2.3605,,33.421
6136,44.5401,1036.841,1058.005,1051.478,30.25, ,2.3603,,-21.164
6137,44.5441,1036.721,1058.004,1051.465,30.25, ,2.3601,,-21.283
6138,44.5481,1045.341,1058.003,1051.453,30.25, ,2.3599,,-12.662
6139,44.5521,1072.04,1058.003,1051.44,30.25, ,2.3597,,14.037
6140,44.5561,1065.001,1058.002,1051.427,30.25, ,2.3595,,6.999
6141,44.5601,1064.857,1058.001,1051.415,30.25, ,2.3593,,6.856
6142,44.5641,1055.306,1058.001,1051.402,30.25, ,2.3591,,-2.695
6143,44.5681,1048.182,1058,1051.39,30.25, ,2.3589,,-9.818
6144,44.5721,1030.888,1058,1051.377,30.25, ,2.3587,,-27.112
6145,44.5761,1023.646,1057.999,1051.365,30.25, ,2.3585,,-34.353
6146,44.5801,1053.428,1057.999,1051.352,30.25, ,2.3583,,-4.571
6147,44.5841,1082.6,1057.999,1051.34,30.25, ,2.3581,,24.601
6148,44.5881,1095.026,1057.998,1051.327,30.25, ,2.3579,,37.028
6149,44.5921,1090.298,1057.998,1051.314,30.25, ,2.3577,,32.3
6150,44.5961,1048.02,1057.998,1051.302,30.25, ,2.3575,,-9.978
6151,44.6001,1071.143,1057.998,1051.289,30.25, ,2.3573,,13.145
6152,44.6041,1063.624,1057.997,1051.277,30.25, ,2.3571,,5.627
6153,44.6081,1009.101,1057.997,1051.264,30.25, ,2.3569,,-48.896
6154,44.6121,1031.784,1057.997,1051.252,30.25, ,2.3567,,-26.213
6155,44.6161,1042.734,1057.997,1051.239,30.25, ,2.3565,,-15.263
6156,44.6201,1025.941,1057.997,1051.227,30.25, ,2.3563,,-32.056
6157,44.6241,1114.982,1057.997,1051.214,30.25, ,2.3561,,56.985
6158,44.6281,1002.962,1057.997,1051.201,30.25, ,2.3559,,-55.035
6159,44.6321,1061.093,1057.997,1051.189,30.25, ,2.3557,,3.096
6160,44.6361,1064.748,1057.997,1051.176,30.25, ,2.3555,,6.751
6161,44.6401,1124.635,1057.998,1051.164,30.25, ,2.3553,,66.637
6162,44.6441,1049.129,1057.998,1051.151,30.25, ,2.3551,,-8.869
6163,44.6481,1036.136,1057.998,1051.139,30.25, ,2.3549,,-21.862
6164,44.6521,1101.419,1057.998,1051.126,30.25, ,2.3547,,43.421
6165,44.6561,1077.128,1057.999,1051.114,30.25, ,2.3545,,19.129
6166,44.6601,1050.994,1057.999,1051.101,30.25, ,2.3543,,-7.005
6167,44.6641,1039.826,1058,1051.088,30.25, ,2.3541,,-18.174
6168,44.6681,1066.559,1058,1051.076,30.25, ,2.3539,,8.559
6169,44.6721,1093.148,1058.001,1051.063,30.25, ,2.3537,,35.147
6170,44.6761,1068.88,1058.001,1051.051,30.25, ,2.3535,,10.879
6171,44.6801,1060.353,1058.002,1051.038,30.25, ,2.3533,,2.351
6172,44.6841,1063.63,1058.003,1051.026,30.25, ,2.3531,,5.627
6173,44.6881,1050.534,1058.003,1051.013,30.25, ,2.3529,,-7.469
6174,44.6921,1062.716,1058.004,1051.001,30.25, ,2.3527,,4.712
6175,44.6961,1027.916,1058.005,1050.988,30.25, ,2.3525,,-30.089
6176,44.7001,1056.206,1058.006,1050.975,30.25, ,2.3523,,-1.8
6177,44.7041,1096.588,1058.007,1050.963,30.25, ,2.3521,,38.581
6178,44.7081,1113.004,1058.008,1050.95,30.25, ,2.3519,,54.996
6179,44.7121,1070.774,1058.009,1050.938,30.25, ,2.3517,,12.765
6180,44.7161,1025.445,1058.01,1050.925,30.25, ,2.3515,,-32.565
6181,44.7201,1057.997,1058.011,1050.913,30.25, ,2.3513,,-0.014
6182,44.7241,1013.961,1058.012,1050.9,30.25, ,2.3511,,-44.051
6183,44.7281,1049.798,1058.013,1050.888,30.25, ,2.3509,,-8.215
6184,44.7321,1059.373,1058.014,1050.875,30.25, ,2.3507,,1.359
6185,44.7361,1063.985,1058.015,1050.862,30.25, ,2.3505,,5.97
6186,44.7401,1066.937,1058.017,1050.85,30.25, ,2.3503,,8.92
6187,44.7441,1091.326,1058.018,1050.837,30.25, ,2.3501,,33.308
6188,44.7481,1083.164,1058.02,1050.825,30.25, ,2.3499,,25.144
6189,44.7521,1042.923,1058.021,1050.812,30.25, ,2.3497,,-15.098
6190,44.7561,1037.21,1058.022,1050.8,30.25, ,2.3495,,-20.812
6191,44.7601,1078.937,1058.024,1050.787,30.25, ,2.3493,,20.913
6192,44.7641,1094.253,1058.026,1050.775,30.25, ,2.3491,,36.227
6193,44.7681,1080.004,1058.027,1050.762,30.25, ,2.3489,,21.977
6194,44.7721,1069.175,1058.029,1050.749,30.25, ,2.3487,,11.146
6195,44.7761,1061.908,1058.031,1050.737,30.25, ,2.3485,,3.877
6196,44.7801,1073.106,1058.032,1050.724,30.25, ,2.3483,,15.074
6197,44.7841,1088.864,1058.034,1050.712,30.25, ,2.3481,,30.83
6198,44.7881,1095.611,1058.036,1050.699,30.25, ,2.3479,,37.575
6199,44.7921,1057.181,1058.038,1050.687,30.25, ,2.3477,,-0.857
6200,44.7961,1058.028,1058.04,1050.674,30.25, ,2.3475,,-0.012
6201,44.8001,1046.498,1058.042,1050.662,30.25, ,2.3473,,-11.544
6202,44.8041,1040.609,1058.044,1050.649,30.25, ,2.3471,,-17.435
6203,44.8081,1032.336,1058.046,1050.636,30.25, ,2.3469,,-25.71
6204,44.8121,1004.57,1058.048,1050.624,30.25, ,2.3467,,-53.478
6205,44.8161,1053.269,1058.051,1050.611,30.25, ,2.3465,,-4.782
6206,44.8201,1070.611,1058.053,1050.599,30.25, ,2.3464,,12.558
6207,44.8241,1008.541,1058.055,1050.586,30.25, ,2.3462,,-49.514
6208,44.8281,1026.103,1058.058,1050.574,30.25, ,2.346,,-31.955
6209,44.8321,1059.257,1058.06,1050.561,30.25, ,2.3458,,1.197
6210,44.8361,1083.273,1058.063,1050.549,30.25, ,2.3456,,25.21
6211,44.8401,1089.189,1058.065,1050.536,30.25, ,2.3454,,31.124
6212,44.8441,1036.548,1058.068,1050.523,30.25, ,2.3452,,-21.52
6213,44.8481,1026.667,1058.07,1050.511,30.25, ,2.345,,-31.403
6214,44.8521,1057.808,1058.073,1050.498,30.25, ,2.3448,,-0.265
6215,44.8561,1074.223,1058.076,1050.486,30.25, ,2.3446,,16.147
6216,44.8601,1081.851,1058.078,1050.473,30.25, ,2.3444,,23.773
6217,44.8641,1072.184,1058.081,1050.461,30.25, ,2.3442,,14.103
6218,44.8681,1058.428,1058.084,1050.448,30.25, ,2.344,,0.344
6219,44.8721,1080.711,1058.087,1050.436,30.25, ,2.3438,,22.624
6220,44.8761,1085.247,1058.09,1050.423,30.25, ,2.3436,,27.157
6221,44.8801,1052.97,1058.093,1050.41,30.25, ,2.3434,,-5.123
6222,44.8841,1067.512,1058.096,1050.398,30.25, ,2.3432,,9.416
6223,44.8881,1016.043,1058.099,1050.385,30.25, ,2.343,,-42.056
6224,44.8921,1050.797,1058.103,1050.373,30.25, ,2.3428,,-7.306
6225,44.8961,1122.414,1058.106,1050.36,30.25, ,2.3426,,64.308
6226,44.9001,1092.423,1058.109,1050.348,30.25, ,2.3424,,34.314
6227,44.9041,1040.56,1058.113,1050.335,30.25, ,2.3422,,-17.553
6228,44.9081,1086.517,1058.116,1050.323,30.25, ,2.342,,28.401
6229,44.9121,1065.988,1058.12,1050.31,30.25, ,2.3418,,7.868
6230,44.9161,1028.239,1058.123,1050.297,30.25, ,2.3416,,-29.884
6231,44.9201,1054.994,1058.127,1050.285,30.25, ,2.3414,,-3.133
6232,44.9241,1059.594,1058.13,1050.272,30.25, ,2.3412,,1.464
6233,44.9281,1053.163,1058.134,1050.26,30.25, ,2.341,,-4.971
6234,44.9321,1087.101,1058.138,1050.247,30.25, ,2.3408,,28.963
6235,44.9361,1077.852,1058.142,1050.235,30.25, ,2.3406,,19.71
6236,44.9401,1040.832,1058.146,1050.222,30.25, ,2.3404,,-17.314
6237,44.9441,1061.099,1058.15,1050.21,30.25, ,2.3402,,2.949
6238,44.9481,1091.585,1058.153,1050.197,30.25, ,2.34,,33.432
6239,44.9521,1074.839,1058.157,1050.184,30.25, ,2.3398,,16.682
6240,44.9561,1066.985,1058.162,1050.172,30.25, ,2.3396,,8.823
6241,44.9601,1063.902,1058.166,1050.159,30.25, ,2.3394,,5.736
6242,44.9641,1047.671,1058.17,1050.147,30.25, ,2.3392,,-10.499
6243,44.9681,1059.896,1058.174,1050.134,30.25, ,2.339,,1.722
6244,44.9721,1063.999,1058.179,1050.122,30.25, ,2.3388,,5.82
6245,44.9761,1058.194,1058.183,1050.109,30.25, ,2.3386,,0.011
6246,44.9801,988.0779,1058.188,1050.097,30.25, ,2.3384,,-70.1101
6247,44.9841,1049.339,1058.192,1050.084,30.25, ,2.3382,,-8.853
6248,44.9881,1083.111,1058.197,1050.072,30.25, ,2.338,,24.914
6249,44.9921,1124.474,1058.201,1050.059,30.25, ,2.3378,,66.273
6250,44.9961,1061.903,1058.206,1050.046,30.25, ,2.3376,,3.697
6251,45.0001,1051.371,1058.211,1050.034,30.25, ,2.3374,,-6.84
6252,45.0041,1038.033,1058.216,1050.021,30.25, ,2.3373,,-20.183
6253,45.0081,1040.783,1058.221,1050.009,30.25, ,2.3371,,-17.438
6254,45.0121,1077.237,1058.226,1049.996,30.25, ,2.3369,,19.011
6255,45.0161,1100.326,1058.231,1049.984,30.25, ,2.3367,,42.095
6256,45.0201,1057.587,1058.236,1049.971,30.25, ,2.3365,,-0.649
6257,45.0241,1032.033,1058.241,1049.959,30.25, ,2.3363,,-26.208
6258,45.0281,1045.067,1058.246,1049.946,30.25, ,2.3361,,-13.179
6259,45.0321,1053.182,1058.251,1049.933,30.25, ,2.3359,,-5.069
6260,45.0361,1060.421,1058.257,1049.921,30.25, ,2.3357,,2.164
6261,45.0401,1104.529,1058.262,1049.908,30.25, ,2.3355,,46.267
6262,45.0441,1096.827,1058.268,1049.896,30.25, ,2.3353,,38.559
6263,45.0481,1065.361,1058.273,1049.883,30.25, ,2.3351,,7.088
6264,45.0521,1057.471,1058.279,1049.871,30.25, ,2.3349,,-0.808
6265,45.0561,1048.33,1058.284,1049.858,30.25, ,2.3347,,-9.954
6266,45.0601,1066.272,1058.29,1049.846,30.25, ,2.3345,,7.982
6267,45.0641,1070.122,1058.296,1049.833,30.25, ,2.3343,,11.826
6268,45.0681,1068.464,1058.302,1049.82,30.25, ,2.3341,,10.162
6269,45.0721,1044.186,1058.308,1049.808,30.25, ,2.3339,,-14.122
6270,45.0761,1003.931,1058.314,1049.795,30.25, ,2.3337,,-54.383
6271,45.0801,1006.958,1058.32,1049.783,30.25, ,2.3335,,-51.362
6272,45.0841,1063.591,1058.326,1049.77,30.25, ,2.3333,,5.265
6273,45.0881,1078.236,1058.332,1049.758,30.25, ,2.3331,,19.904
6274,45.0921,1079.251,1058.338,1049.745,30.25, ,2.3329,,20.913
6275,45.0961,1087.867,1058.344,1049.733,30.25, ,2.3327,,29.523
6276,45.1001,1051.304,1058.351,1049.72,30.25, ,2.3325,,-7.047
6277,45.1041,1079.852,1058.357,1049.707,30.25, ,2.3323,,21.495
6278,45.1081,1064.797,1058.364,1049.695,30.25, ,2.3321,,6.433
6279,45.1121,1105.856,1058.371,1049.682,30.25, ,2.3319,,47.485
6280,45.1161,1028.499,1058.377,1049.67,30.25, ,2.3318,,-29.878
6281,45.1201,1031.09,1058.384,1049.657,30.25, ,2.3316,,-27.294
6282,45.1241,1044.848,1058.391,1049.645,30.25, ,2.3314,,-13.543
6283,45.1281,1067.038,1058.398,1049.632,30.25, ,2.3312,,8.64
6284,45.1321,1090.825,1058.404,1049.62,30.25, ,2.331,,32.421
6285,45.1361,1088.876,1058.411,1049.607,30.25, ,2.3308,,30.465
6286,45.1401,1077.201,1058.419,1049.594,30.25, ,2.3306,,18.782
6287,45.1441,1084.721,1058.426,1049.582,30.25, ,2.3304,,26.295
6288,45.1481,1094.132,1058.433,1049.569,30.25, ,2.3302,,35.699
6289,45.1521,1061.095,1058.44,1049.557,30.25, ,2.33,,2.655
6290,45.1561,1032.383,1058.448,1049.544,30.25, ,2.3298,,-26.065
6291,45.1601,1059.158,1058.455,1049.532,30.25, ,2.3296,,0.703
6292,45.1641,1008.637,1058.463,1049.519,30.25, ,2.3294,,-49.826
6293,45.1681,984.0755,1058.47,1049.507,30.25, ,2.3292,,-74.3945
6294,45.1721,1044.782,1058.478,1049.494,30.25, ,2.329,,-13.696
6295,45.1761,1057.575,1058.486,1049.481,30.25, ,2.3288,,-0.911
6296,45.1801,1081.572,1058.493,1049.469,30.25, ,2.3286,,23.079
6297,45.1841,1048.71,1058.501,1049.456,30.25, ,2.3284,,-9.791
6298,45.1881,1100.411,1058.509,1049.444,30.25, ,2.3282,,41.902
6299,45.1921,1073.834,1058.517,1049.431,30.25, ,2.328,,15.317
6300,45.1961,1103.609,1058.526,1049.419,30.25, ,2.3278,,45.083
6301,45.2001,1053.302,1058.534,1049.406,30.25, ,2.3276,,-5.232
6302,45.2041,1049.072,1058.542,1049.394,30.25, ,2.3275,,-9.47
6303,45.2081,1071.05,1058.55,1049.381,30.25, ,2.3273,,12.5
6304,45.2121,1088.144,1058.559,1049.368,30.25, ,2.3271,,29.585
6305,45.2161,1092.877,1058.567,1049.356,30.25, ,2.3269,,34.31
6306,45.2201,1083.809,1058.576,1049.343,30.25, ,2.3267,,25.233
6307,45.2241,1041.03,1058.584,1049.331,30.25, ,2.3265,,-17.554
6308,45.2281,1043.177,1058.593,1049.318,30.25, ,2.3263,,-15.416
6309,45.2321,1060.526,1058.602,1049.306,30.25, ,2.3261,,1.924
6310,45.2361,1043.827,1058.611,1049.293,30.25, ,2.3259,,-14.784
6311,45.2401,1027.078,1058.62,1049.281,30.25, ,2.3257,,-31.542
6312,45.2441,1061.795,1058.629,1049.268,30.25, ,2.3255,,3.166
6313,45.2481,1090.032,1058.638,1049.255,30.25, ,2.3253,,31.394
6314,45.2521,1028.169,1058.647,1049.243,30.25, ,2.3251,,-30.478
6315,45.2561,1039.726,1058.656,1049.23,30.25, ,2.3249,,-18.93
6316,45.2601,1107.41,1058.666,1049.218,30.25, ,2.3247,,48.744
6317,45.2641,1077.363,1058.675,1049.205,30.25, ,2.3245,,18.688
6318,45.2681,1068.382,1058.685,1049.193,30.25, ,2.3243,,9.697
6319,45.2721,1009.126,1058.694,1049.18,30.25, ,2.3241,,-49.568
6320,45.2761,1046.943,1058.704,1049.168,30.25, ,2.3239,,-11.761
6321,45.2801,1022.517,1058.714,1049.155,30.25, ,2.3237,,-36.197
6322,45.2841,1064.644,1058.724,1049.142,30.25, ,2.3236,,5.92
6323,45.2881,1055.208,1058.734,1049.13,30.25, ,2.3234,,-3.526
6324,45.2921,1085.822,1058.744,1049.117,30.25, ,2.3232,,27.078
6325,45.2961,1048.364,1058.754,1049.105,30.25, ,2.323,,-10.39
6326,45.3001,1085.444,1058.764,1049.092,30.25, ,2.3228,,26.68
6327,45.3041,1035.549,1058.774,1049.08,30.25, ,2.3226,,-23.225
6328,45.3081,1019.916,1058.785,1049.067,30.25, ,2.3224,,-38.869
6329,45.3121,1051.15,1058.795,1049.055,30.25, ,2.3222,,-7.645
6330,45.3161,1092.625,1058.805,1049.042,30.25, ,2.322,,33.82
6331,45.3201,1039.442,1058.816,1049.029,30.25, ,2.3218,,-19.374
6332,45.3241,1024.736,1058.827,1049.017,30.25, ,2.3216,,-34.091
6333,45.3281,1044.804,1058.838,1049.004,30.25, ,2.3214,,-14.034
6334,45.3321,1057.478,1058.848,1048.992,30.25, ,2.3212,,-1.37
6335,45.3361,1063.47,1058.859,1048.979,30.25, ,2.321,,4.611
6336,45.3401,1049.178,1058.87,1048.967,30.25, ,2.3208,,-9.692
6337,45.3441,1076.12,1058.881,1048.954,30.25, ,2.3206,,17.239
6338,45.3481,1075.545,1058.893,1048.942,30.25, ,2.3204,,16.652
6339,45.3521,1074.92,1058.904,1048.929,30.25, ,2.3203,,16.016
6340,45.3561,1105.693,1058.916,1048.916,30.25, ,2.3201,,46.777
6341,45.3601,1060.652,1058.927,1048.904,30.25, ,2.3199,,1.725
6342,45.3641,1018.842,1058.938,1048.891,30.25, ,2.3197,,-40.096
6343,45.3681,976.597,1058.95,1048.879,30.25, ,2.3195,,-82.353
6344,45.3721,1072.656,1058.962,1048.866,30.25, ,2.3193,,13.694
6345,45.3761,1053.508,1058.974,1048.854,30.25, ,2.3191,,-5.466
6346,45.3801,1076.803,1058.986,1048.841,30.25, ,2.3189,,17.817
6347,45.3841,1045.783,1058.998,1048.829,30.25, ,2.3187,,-13.215
6348,45.3881,1050.758,1059.01,1048.816,30.25, ,2.3185,,-8.252
6349,45.3921,1066.043,1059.022,1048.803,30.25, ,2.3183,,7.021
6350,45.3961,1077.473,1059.034,1048.791,30.25, ,2.3181,,18.439
6351,45.4001,1060.028,1059.047,1048.778,30.25, ,2.3179,,0.981
6352,45.4041,1070.738,1059.059,1048.766,30.25, ,2.3177,,11.679
6353,45.4081,1079.832,1059.072,1048.753,30.25, ,2.3175,,20.76
6354,45.4121,1063.92,1059.084,1048.741,30.25, ,2.3174,,4.836
6355,45.4161,1053.898,1059.097,1048.728,30.25, ,2.3172,,-5.199
6356,45.4201,1036.545,1059.11,1048.716,30.25, ,2.317,,-22.565
6357,45.4241,1002.521,1059.123,1048.703,30.25, ,2.3168,,-56.602
6358,45.4281,1042.195,1059.136,1048.691,30.25, ,2.3166,,-16.941
6359,45.4321,1125.375,1059.149,1048.678,30.25, ,2.3164,,66.226
6360,45.4361,1125.037,1059.162,1048.665,30.25, ,2.3162,,65.875
6361,45.4401,1103.799,1059.176,1048.653,30.25, ,2.316,,44.623
6362,45.4441,1065.438,1059.189,1048.64,30.25, ,2.3158,,6.249
6363,45.4481,983.1884,1059.202,1048.628,30.25, ,2.3156,,-76.0136
6364,45.4521,1072.513,1059.216,1048.615,30.25, ,2.3154,,13.297
6365,45.4561,990.5746,1059.23,1048.603,30.25, ,2.3152,,-68.6554
6366,45.4601,999.5508,1059.244,1048.59,30.25, ,2.315,,-59.6932
6367,45.4641,1068.659,1059.257,1048.578,30.25, ,2.3148,,9.402
6368,45.4681,980.2389,1059.271,1048.565,30.25, ,2.3146,,-79.0321
6369,45.4721,990.7708,1059.285,1048.552,30.25, ,2.3145,,-68.5142
6370,45.4761,1086.991,1059.299,1048.54,30.25, ,2.3143,,27.692
6371,45.4801,1065.305,1059.314,1048.527,30.25, ,2.3141,,5.991
6372,45.4841,1040.995,1059.328,1048.515,30.25, ,2.3139,,-18.333
6373,45.4881,1031.04,1059.343,1048.502,30.25, ,2.3137,,-28.303
6374,45.4921,1099.009,1059.357,1048.49,30.25, ,2.3135,,39.652
6375,45.4961,1077.56,1059.372,1048.477,30.25, ,2.3133,,18.188
6376,45.5001,1061.182,1059.387,1048.465,30.25, ,2.3131,,1.795
6377,45.5041,1066.197,1059.401,1048.452,30.25, ,2.3129,,6.796
6378,45.5081,1061.479,1059.417,1048.439,30.25, ,2.3127,,2.062
6379,45.5121,1076.165,1059.432,1048.427,30.25, ,2.3125,,16.733
6380,45.5161,1062.47,1059.447,1048.414,30.25, ,2.3123,,3.023
6381,45.5201,1041.962,1059.462,1048.402,30.25, ,2.3121,,-17.5
6382,45.5241,1035.952,1059.477,1048.389,30.25, ,2.312,,-23.525
6383,45.5281,1038.211,1059.493,1048.377,30.25, ,2.3118,,-21.282
6384,45.5321,1088.514,1059.508,1048.364,30.25, ,2.3116,,29.006
6385,45.5361,1081.837,1059.524,1048.352,30.25, ,2.3114,,22.313
6386,45.5401,1057.175,1059.54,1048.339,30.25, ,2.3112,,-2.365
6387,45.5441,1038.18,1059.555,1048.326,30.25, ,2.311,,-21.375
6388,45.5481,1044.038,1059.571,1048.314,30.25, ,2.3108,,-15.533
6389,45.5521,1076.236,1059.587,1048.301,30.25, ,2.3106,,16.649
6390,45.5561,1034.142,1059.604,1048.289,30.25, ,2.3104,,-25.462
6391,45.5601,1098.732,1059.62,1048.276,30.25, ,2.3102,,39.112
6392,45.5641,1047.988,1059.636,1048.264,30.25, ,2.31,,-11.648
6393,45.5681,1036.813,1059.653,1048.251,30.25, ,2.3098,,-22.84
6394,45.5721,1093.686,1059.669,1048.239,30.25, ,2.3096,,34.017
6395,45.5761,1050.635,1059.686,1048.226,30.25, ,2.3095,,-9.051
6396,45.5801,1057.656,1059.703,1048.213,30.25, ,2.3093,,-2.047
6397,45.5841,1044.198,1059.719,1048.201,30.25, ,2.3091,,-15.521
6398,45.5881,1058.882,1059.736,1048.188,30.25, ,2.3089,,-0.854
6399,45.5921,1111.201,1059.753,1048.176,30.25, ,2.3087,,51.448
6400,45.5961,1085.539,1059.771,1048.163,30.25, ,2.3085,,25.768
6401,45.6001,1045.346,1059.788,1048.151,30.25, ,2.3083,,-14.442
6402,45.6041,1068.615,1059.805,1048.138,30.25, ,2.3081,,8.81
6403,45.6081,1097.291,1059.823,1048.126,30.25, ,2.3079,,37.468
6404,45.6121,1082.612,1059.84,1048.113,30.25, ,2.3077,,22.772
6405,45.6161,1064.753,1059.858,1048.1,30.25, ,2.3075,,4.895
6406,45.6201,1043.579,1059.876,1048.088,30.25, ,2.3073,,-16.297
6407,45.6241,1025.723,1059.894,1048.075,30.25, ,2.3072,,-34.171
6408,45.6281,1041.023,1059.912,1048.063,30.25, ,2.307,,-18.889
6409,45.6321,1028.087,1059.93,1048.05,30.25, ,2.3068,,-31.843
6410,45.6361,1053.054,1059.948,1048.038,30.25, ,2.3066,,-6.894
6411,45.6401,1004.968,1059.966,1048.025,30.25, ,2.3064,,-54.998
6412,45.6441,1048.318,1059.985,1048.013,30.25, ,2.3062,,-11.667
6413,45.6481,1063.733,1060.003,1048,30.25, ,2.306,,3.73
6414,45.6521,1075.287,1060.045,1048.01,30.25, ,2.3058,,15.242
6415,45.6561,998.4133,1060.087,1048.021,30.25, ,2.3056,,-61.6737
6416,45.6601,1025.222,1060.128,1048.031,30.25, ,2.3054,,-34.906
6417,45.6641,1055.713,1060.17,1048.042,30.25, ,2.3052,,-4.457
6418,45.6681,1051.158,1060.212,1048.052,30.25, ,2.305,,-9.054
6419,45.6721,1065.225,1060.255,1048.063,30.25, ,2.3049,,4.97
6420,45.6761,1071.358,1060.297,1048.073,30.25, ,2.3047,,11.061
6421,45.6801,1056.956,1060.339,1048.084,30.25, ,2.3045,,-3.383
6422,45.6841,1031.246,1060.382,1048.094,30.25, ,2.3043,,-29.136
6423,45.6881,1051.448,1060.424,1048.105,30.25, ,2.3041,,-8.976
6424,45.6921,1067.43,1060.467,1048.115,30.25, ,2.3039,,6.963
6425,45.6961,1085.019,1060.51,1048.126,30.25, ,2.3037,,24.509
6426,45.7001,1061.677,1060.553,1048.136,30.25, ,2.3035,,1.124
6427,45.7041,1046.565,1060.596,1048.147,30.25, ,2.3033,,-14.031
6428,45.7081,1052.875,1060.639,1048.157,30.25, ,2.3031,,-7.764
6429,45.7121,1042.87,1060.682,1048.168,30.25, ,2.3029,,-17.812
6430,45.7161,1049.284,1060.725,1048.178,30.25, ,2.3028,,-11.441
6431,45.7201,1063.54,1060.769,1048.189,30.25, ,2.3026,,2.771
6432,45.7241,1062.258,1060.812,1048.199,30.25, ,2.3024,,1.446
6433,45.7281,1012.503,1060.856,1048.21,30.25, ,2.3022,,-48.353
6434,45.7321,1057.241,1060.899,1048.22,30.25, ,2.302,,-3.658
6435,45.7361,1043.811,1060.943,1048.231,30.25, ,2.3018,,-17.132
6436,45.7401,1062.116,1060.987,1048.241,30.25, ,2.3016,,1.129
6437,45.7441,1092.122,1061.031,1048.252,30.25, ,2.3014,,31.091
6438,45.7481,1091.922,1061.075,1048.262,30.25, ,2.3012,,30.847
6439,45.7521,1082.348,1061.12,1048.273,30.25, ,2.301,,21.228
6440,45.7561,1063.353,1061.164,1048.283,30.25, ,2.3009,,2.189
6441,45.7601,1084.667,1061.208,1048.294,30.25, ,2.3007,,23.459
6442,45.7641,1074.334,1061.253,1048.304,30.25, ,2.3005,,13.081
6443,45.7681,1065.511,1061.297,1048.315,30.25, ,2.3003,,4.214
6444,45.7721,1064.413,1061.342,1048.325,30.25, ,2.3001,,3.071
6445,45.7761,1072.202,1061.387,1048.336,30.25, ,2.2999,,10.815
6446,45.7801,1111.569,1061.432,1048.346,30.25, ,2.2997,,50.137
6447,45.7841,1090.194,1061.477,1048.357,30.25, ,2.2995,,28.717
6448,45.7881,1074.6,1062.703,1048.367,30.25, ,2.2993,,11.897
6449,45.7921,1103.447,1062.75,1048.378,30.25, ,2.2991,,40.697
6450,45.7961,1076.175,1062.797,1048.388,30.25, ,2.299,,13.378
6451,45.8001,1053.859,1062.844,1048.399,30.25, ,2.2988,,-8.985
6452,45.8041,1054.314,1062.891,1048.409,30.25, ,2.2986,,-8.577
6453,45.8081,1037.285,1062.938,1048.42,30.25, ,2.2984,,-25.653
6454,45.8121,1052.156,1062.985,1048.43,30.25, ,2.2982,,-10.829
6455,45.8161,1051.58,1063.032,1048.441,30.25, ,2.298,,-11.452
6456,45.8201,1093.582,1063.08,1048.451,30.25, ,2.2978,,30.502
6457,45.8241,1080.074,1063.127,1048.462,30.25, ,2.2976,,16.947
